;Ano;FT_Goals_H;FT_Goals_A;Odds_0x0;Odds_1x1;Odds_2x2;Odds_3x3;Odds_0x1;Odds_0x2;Odds_0x3;Odds_1x0;Odds_1x2;Odds_1x3;Odds_2x0;Odds_2x1;Odds_2x3;Odds_3x0;Odds_3x1;Odds_3x2
187;2021;0;1;6.50;6.00;18.00;151.00;5.50;9.00;21.00;8.00;9.00;23.00;17.00;12.00;41.00;56.00;36.00;56.00
188;2021;2;1;6.00;5.50;18.00;151.00;6.00;11.00;26.00;6.50;10.00;26.00;13.00;11.00;46.00;41.00;31.00;51.00
189;2021;1;1;5.00;5.50;21.00;176.00;5.50;11.00;34.00;6.00;11.00;31.00;13.00;12.00;61.00;41.00;36.00;67.00
190;2021;0;2;7.00;5.50;15.00;91.00;6.50;11.00;26.00;7.50;9.00;21.00;14.00;10.00;36.00;41.00;26.00;36.00
191;2021;1;3;12.00;6.00;11.00;46.00;10.00;15.00;31.00;8.50;9.50;20.00;12.00;8.00;23.00;23.00;17.00;21.00
192;2021;2;0;7.00;6.00;15.00;101.00;8.50;18.00;56.00;6.00;12.00;36.00;8.50;8.50;51.00;19.00;19.00;31.00
193;2021;0;0;9.00;6.00;12.00;61.00;8.50;15.00;36.00;7.50;10.00;23.00;11.00;8.50;34.00;23.00;18.00;26.00
194;2021;1;2;10.00;7.00;15.00;91.00;14.00;34.00;126.00;5.50;18.00;61.00;6.50;7.00;61.00;11.00;12.00;23.00
195;2021;1;2;5.50;5.50;20.00;176.00;7.00;15.00;51.00;5.00;12.00;41.00;10.00;10.00;71.00;23.00;26.00;56.00
196;2021;2;0;7.50;6.00;14.00;81.00;8.00;14.00;36.00;6.50;10.00;26.00;10.00;8.50;36.00;23.00;21.00;36.00
197;2021;1;2;6.50;6.00;17.00;101.00;5.00;8.50;19.00;9.00;8.50;19.00;20.00;13.00;36.00;67.00;46.00;61.00
198;2021;1;1;6.00;7.50;26.00;201.00;12.00;41.00;176.00;4.20;23.00;101.00;5.50;8.50;151.00;11.00;17.00;51.00
199;2021;0;0;8.00;7.00;19.00;126.00;12.00;31.00;126.00;4.50;18.00;71.00;6.50;7.50;81.00;12.00;15.00;31.00
200;2021;4;2;8.00;5.50;13.00;76.00;7.00;12.00;26.00;7.50;9.50;21.00;13.00;9.50;31.00;34.00;23.00;34.00
201;2021;2;1;7.00;5.50;15.00;91.00;7.00;13.00;36.00;6.50;10.00;26.00;11.00;9.50;41.00;26.00;23.00;36.00
202;2021;1;1;5.50;6.00;21.00;201.00;9.50;23.00;101.00;4.50;17.00;71.00;7.00;8.50;91.00;15.00;20.00;51.00
203;2021;0;0;9.00;7.00;18.00;101.00;13.00;34.00;126.00;5.00;19.00;71.00;6.50;7.50;71.00;11.00;13.00;26.00
204;2021;2;0;7.00;6.00;15.00;101.00;8.50;18.00;56.00;5.50;13.00;41.00;8.50;8.50;51.00;19.00;18.00;34.00
205;2021;1;1;9.00;6.00;13.00;71.00;6.50;10.00;21.00;9.50;8.00;17.00;15.00;10.00;26.00;41.00;31.00;36.00
206;2021;0;0;8.00;6.00;15.00;81.00;6.00;8.50;18.00;9.50;8.00;15.00;19.00;12.00;26.00;51.00;36.00;46.00
207;2021;1;1;5.50;6.00;21.00;176.00;4.50;8.00;18.00;8.50;9.00;21.00;21.00;15.00;46.00;71.00;56.00;81.00
208;2021;2;0;7.00;5.50;15.00;101.00;7.00;13.00;36.00;6.50;10.00;26.00;11.00;9.50;41.00;26.00;23.00;41.00
209;2021;0;1;6.50;5.50;17.00;101.00;8.00;17.00;51.00;5.50;12.00;36.00;9.50;9.00;56.00;21.00;21.00;36.00
210;2021;2;1;10.00;7.00;15.00;81.00;13.00;26.00;101.00;6.00;15.00;51.00;7.00;7.00;56.00;12.00;13.00;23.00
211;2021;0;4;15.00;8.00;14.00;56.00;7.00;7.00;11.00;19.00;7.00;10.00;36.00;17.00;17.00;101.00;51.00;46.00
212;2021;0;0;6.50;6.00;18.00;126.00;9.00;20.00;71.00;5.00;14.00;46.00;8.00;8.00;71.00;17.00;20.00;41.00
213;2021;0;2;8.50;6.00;13.00;67.00;7.00;11.00;26.00;8.00;9.00;20.00;14.00;10.00;26.00;36.00;23.00;34.00
214;2021;1;1;7.00;6.00;15.00;126.00;5.50;8.00;18.00;9.00;8.00;18.00;20.00;13.00;34.00;71.00;46.00;56.00
215;2021;0;1;6.50;6.00;19.00;126.00;5.00;7.50;17.00;9.00;8.00;18.00;21.00;15.00;41.00;91.00;56.00;71.00
216;2021;2;2;7.50;5.50;14.00;91.00;6.50;10.00;23.00;8.00;8.50;20.00;15.00;11.00;31.00;41.00;26.00;41.00
217;2021;0;1;6.00;5.50;17.00;101.00;7.50;14.00;41.00;6.00;11.00;31.00;10.00;9.50;51.00;26.00;23.00;41.00
218;2021;1;1;10.00;6.50;13.00;67.00;6.50;8.00;15.00;12.00;7.00;14.00;21.00;13.00;21.00;61.00;36.00;41.00
219;2021;0;2;9.00;7.50;21.00;151.00;14.00;41.00;151.00;5.00;23.00;91.00;6.00;7.50;101.00;9.50;13.00;34.00
220;2021;1;1;6.00;5.50;18.00;126.00;5.50;9.50;23.00;7.50;9.00;23.00;15.00;12.00;41.00;51.00;41.00;61.00
221;2021;2;0;8.50;6.00;14.00;81.00;9.50;18.00;56.00;6.50;12.00;36.00;8.50;8.00;41.00;18.00;15.00;26.00
222;2021;1;1;7.50;6.00;15.00;101.00;10.00;23.00;76.00;5.50;14.00;51.00;8.00;8.00;56.00;15.00;15.00;31.00
223;2021;0;1;6.50;5.50;15.00;126.00;6.00;10.00;23.00;7.50;9.00;23.00;15.00;11.00;41.00;46.00;34.00;51.00
224;2021;1;1;8.50;6.00;14.00;76.00;6.50;10.00;21.00;8.50;8.50;18.00;15.00;10.00;31.00;41.00;31.00;36.00
225;2021;4;2;6.50;6.00;18.00;126.00;9.50;23.00;81.00;5.00;15.00;51.00;7.50;8.00;67.00;15.00;17.00;36.00
226;2021;1;2;8.00;6.00;14.00;91.00;9.50;18.00;56.00;6.00;12.00;36.00;9.00;8.00;46.00;18.00;17.00;26.00
227;2021;1;0;6.00;5.50;18.00;101.00;8.00;15.00;46.00;5.50;12.00;41.00;9.50;9.00;56.00;21.00;23.00;41.00
228;2021;1;1;8.50;6.50;15.00;81.00;11.00;23.00;67.00;6.00;14.00;41.00;8.00;7.50;51.00;15.00;15.00;26.00
229;2021;3;1;5.50;6.00;19.00;151.00;7.50;17.00;51.00;5.00;13.00;41.00;9.00;9.00;71.00;21.00;23.00;46.00
230;2021;2;0;15.00;10.00;20.00;91.00;26.00;61.00;201.00;6.00;31.00;101.00;5.50;7.00;81.00;7.50;10.00;23.00
231;2021;2;1;6.00;5.50;18.00;151.00;7.50;15.00;46.00;5.50;11.00;36.00;10.00;9.50;56.00;23.00;23.00;46.00
232;2021;2;0;7.50;6.00;14.00;91.00;9.00;18.00;51.00;6.00;12.00;36.00;9.00;8.00;46.00;19.00;17.00;31.00
233;2021;1;2;7.00;6.00;17.00;101.00;9.00;20.00;71.00;5.00;14.00;46.00;8.00;8.00;61.00;15.00;17.00;36.00
234;2021;2;1;9.00;8.00;21.00;151.00;15.00;41.00;176.00;5.00;23.00;91.00;6.00;7.50;91.00;9.50;13.00;31.00
235;2021;0;0;7.50;6.50;17.00;101.00;10.00;23.00;91.00;5.00;15.00;56.00;7.50;7.50;67.00;14.00;15.00;31.00
236;2021;0;4;14.00;8.00;15.00;71.00;19.00;36.00;101.00;6.50;18.00;56.00;7.00;7.00;51.00;10.00;10.00;19.00
237;2021;1;0;6.50;5.50;17.00;101.00;6.50;12.00;31.00;6.50;10.00;26.00;12.00;10.00;51.00;34.00;26.00;41.00
238;2021;1;2;6.50;6.00;18.00;126.00;5.00;8.00;18.00;8.50;8.50;20.00;19.00;13.00;41.00;67.00;51.00;67.00
239;2021;0;0;6.50;5.50;15.00;91.00;7.00;12.00;36.00;6.50;10.00;26.00;12.00;10.00;41.00;26.00;23.00;41.00
240;2021;1;1;7.00;5.50;15.00;101.00;7.50;14.00;36.00;6.50;10.00;31.00;11.00;9.00;41.00;26.00;21.00;36.00
241;2021;2;3;8.00;6.50;18.00;126.00;12.00;26.00;91.00;5.00;15.00;61.00;7.00;7.50;71.00;13.00;15.00;31.00
242;2021;1;2;6.50;5.50;15.00;101.00;6.50;12.00;31.00;7.00;10.00;23.00;12.00;10.00;41.00;31.00;26.00;41.00
243;2021;0;0;7.50;6.00;15.00;91.00;6.00;8.50;18.00;9.00;8.00;17.00;19.00;13.00;31.00;56.00;41.00;46.00
244;2021;1;1;7.50;5.50;15.00;91.00;7.50;13.00;36.00;6.50;9.50;26.00;11.00;9.50;36.00;26.00;21.00;36.00
245;2021;3;1;6.00;5.50;20.00;126.00;5.50;10.00;26.00;6.50;10.00;26.00;14.00;11.00;46.00;41.00;36.00;61.00
246;2021;0;1;7.00;6.00;17.00;126.00;9.50;23.00;91.00;5.00;15.00;51.00;7.50;8.00;67.00;15.00;17.00;34.00
247;2021;0;1;8.50;6.00;14.00;76.00;6.50;10.00;21.00;9.00;8.00;17.00;15.00;11.00;26.00;46.00;31.00;41.00
248;2021;2;0;9.00;6.50;15.00;81.00;12.00;26.00;91.00;5.50;14.00;51.00;7.00;7.50;51.00;13.00;14.00;26.00
249;2021;1;3;10.00;6.50;14.00;76.00;6.00;7.50;14.00;12.00;7.00;12.00;26.00;15.00;23.00;91.00;41.00;46.00
250;2021;1;0;8.00;6.00;15.00;91.00;9.50;20.00;61.00;6.00;13.00;36.00;9.00;8.00;46.00;18.00;15.00;26.00
251;2021;0;0;7.50;6.50;21.00;151.00;11.00;26.00;101.00;5.00;18.00;67.00;6.50;8.00;76.00;13.00;15.00;36.00
252;2021;0;0;6.00;5.50;15.00;101.00;6.50;12.00;31.00;6.50;10.00;26.00;12.00;10.00;46.00;34.00;26.00;41.00
253;2021;1;2;5.50;5.50;19.00;151.00;5.50;11.00;31.00;6.50;11.00;31.00;13.00;11.00;51.00;41.00;41.00;67.00
254;2021;1;0;6.00;5.50;19.00;126.00;7.50;17.00;51.00;5.50;12.00;41.00;9.50;9.50;61.00;23.00;23.00;41.00
255;2021;0;0;6.00;5.50;18.00;126.00;5.50;10.00;26.00;7.00;9.50;23.00;14.00;11.00;46.00;46.00;34.00;51.00
256;2021;2;1;8.00;5.50;13.00;71.00;8.00;14.00;36.00;7.00;10.00;26.00;11.00;8.50;34.00;23.00;20.00;31.00
257;2021;0;1;9.00;6.50;17.00;101.00;11.00;26.00;91.00;5.50;15.00;51.00;7.00;7.50;61.00;13.00;14.00;26.00
258;2021;5;1;10.00;7.00;15.00;91.00;14.00;34.00;101.00;5.50;18.00;61.00;6.50;7.00;71.00;11.00;12.00;23.00
259;2021;1;0;7.50;5.50;14.00;76.00;7.50;12.00;31.00;7.00;9.50;23.00;13.00;9.50;34.00;31.00;23.00;36.00
260;2021;3;0;10.00;7.00;15.00;81.00;13.00;31.00;101.00;5.50;15.00;56.00;7.00;7.00;51.00;12.00;13.00;23.00
261;2021;1;0;9.00;7.50;18.00;101.00;14.00;36.00;126.00;5.00;19.00;76.00;6.00;7.50;76.00;10.00;13.00;26.00
262;2021;1;1;7.50;6.00;15.00;91.00;10.00;20.00;61.00;5.50;13.00;41.00;8.50;8.00;51.00;15.00;17.00;26.00
263;2021;2;1;6.00;5.50;17.00;126.00;6.50;13.00;36.00;6.00;11.00;31.00;11.00;10.00;56.00;26.00;26.00;46.00
264;2021;0;1;7.00;6.50;21.00;176.00;11.00;26.00;101.00;4.50;18.00;71.00;6.50;8.00;91.00;13.00;15.00;36.00
265;2021;1;0;6.50;7.00;23.00;176.00;11.00;31.00;126.00;4.50;20.00;81.00;6.00;8.50;126.00;13.00;17.00;46.00
266;2021;2;2;9.50;6.50;14.00;76.00;11.00;21.00;67.00;6.50;13.00;36.00;8.00;7.50;36.00;15.00;15.00;23.00
267;2021;0;5;12.00;7.50;14.00;61.00;6.50;7.50;12.00;15.00;6.50;11.00;26.00;14.00;19.00;81.00;41.00;41.00
268;2021;0;3;7.50;6.00;17.00;101.00;5.50;8.50;17.00;9.50;8.00;18.00;20.00;13.00;34.00;61.00;41.00;51.00
269;2021;2;3;6.00;5.50;15.00;126.00;7.00;13.00;36.00;6.00;10.00;31.00;11.00;10.00;46.00;26.00;26.00;46.00
270;2021;0;1;6.50;5.50;15.00;101.00;6.50;13.00;36.00;6.50;10.00;31.00;11.00;10.00;46.00;31.00;26.00;46.00
271;2021;1;2;6.00;5.50;17.00;101.00;6.50;12.00;36.00;6.00;10.00;31.00;11.00;10.00;51.00;31.00;26.00;51.00
272;2021;1;0;7.50;6.00;15.00;101.00;9.50;19.00;56.00;6.00;12.00;41.00;8.50;8.00;46.00;18.00;17.00;26.00
273;2021;0;1;6.50;6.00;17.00;101.00;8.50;18.00;56.00;5.50;13.00;41.00;9.00;8.50;56.00;19.00;19.00;36.00
274;2021;1;0;6.00;5.50;18.00;126.00;7.50;15.00;46.00;5.50;12.00;36.00;10.00;9.00;61.00;23.00;23.00;46.00
275;2021;2;2;5.50;5.50;19.00;151.00;6.00;12.00;36.00;6.00;10.00;31.00;12.00;10.00;56.00;36.00;31.00;56.00
276;2021;2;1;19.00;12.00;23.00;126.00;36.00;81.00;201.00;6.50;36.00;151.00;5.50;7.50;126.00;6.50;9.50;23.00
277;2021;1;1;5.00;5.50;20.00;176.00;6.50;15.00;46.00;5.50;12.00;36.00;10.00;10.00;71.00;26.00;26.00;61.00
278;2021;0;1;7.50;6.00;15.00;101.00;5.50;8.50;20.00;9.00;8.00;18.00;19.00;13.00;34.00;61.00;41.00;51.00
279;2021;1;0;8.50;6.00;15.00;81.00;10.00;21.00;76.00;6.00;13.00;41.00;8.50;7.50;46.00;15.00;15.00;26.00
280;2021;1;2;5.50;5.50;18.00;151.00;6.50;13.00;36.00;6.00;11.00;31.00;11.00;10.00;51.00;31.00;26.00;51.00
281;2021;2;2;9.00;6.00;12.00;56.00;8.00;13.00;31.00;8.00;9.50;21.00;12.00;9.00;26.00;26.00;20.00;26.00
282;2021;0;0;8.00;6.00;14.00;81.00;8.50;15.00;41.00;6.50;11.00;26.00;10.00;8.50;41.00;23.00;19.00;31.00
283;2021;3;2;12.00;7.50;15.00;76.00;15.00;36.00;126.00;6.00;18.00;61.00;6.50;7.00;61.00;10.00;11.00;23.00
284;2021;0;1;6.50;6.00;19.00;126.00;5.00;8.00;19.00;8.50;8.50;20.00;19.00;14.00;36.00;67.00;46.00;67.00
285;2021;0;0;6.50;5.50;17.00;101.00;7.50;15.00;41.00;5.50;11.00;36.00;9.50;9.00;51.00;23.00;21.00;36.00
286;2021;0;2;6.50;5.50;15.00;91.00;6.50;12.00;31.00;6.50;10.00;26.00;12.00;9.50;41.00;34.00;26.00;46.00
287;2021;1;1;6.00;6.00;19.00;126.00;9.00;21.00;81.00;5.00;15.00;61.00;8.00;8.50;71.00;17.00;20.00;36.00
288;2021;2;1;8.50;6.00;13.00;67.00;7.00;11.00;26.00;8.00;9.00;21.00;13.00;9.50;26.00;31.00;23.00;31.00
289;2021;2;0;9.50;6.00;13.00;71.00;10.00;18.00;51.00;6.50;11.00;31.00;9.00;7.50;36.00;19.00;15.00;23.00
290;2021;1;0;8.00;6.50;18.00;101.00;11.00;26.00;101.00;5.00;15.00;61.00;7.00;7.50;61.00;13.00;15.00;31.00
291;2021;4;0;8.00;6.00;15.00;101.00;11.00;23.00;76.00;5.50;14.00;46.00;8.00;7.50;56.00;15.00;15.00;26.00
292;2021;1;1;8.00;7.00;20.00;126.00;13.00;31.00;101.00;5.00;19.00;76.00;6.50;7.50;81.00;11.00;14.00;31.00
293;2021;2;1;7.00;5.50;15.00;81.00;7.00;13.00;36.00;6.50;10.00;26.00;11.00;9.50;36.00;26.00;23.00;36.00
294;2021;0;1;9.50;7.50;20.00;101.00;14.00;36.00;176.00;5.00;21.00;76.00;6.00;7.50;81.00;10.00;12.00;26.00
295;2021;2;0;6.50;6.00;19.00;126.00;9.50;23.00;81.00;5.00;15.00;51.00;7.50;8.00;71.00;15.00;18.00;36.00
296;2021;0;1;7.50;6.00;15.00;91.00;5.50;8.00;17.00;10.00;8.00;17.00;20.00;13.00;26.00;61.00;41.00;56.00
297;2021;1;2;7.00;5.50;15.00;91.00;8.00;15.00;46.00;6.00;11.00;31.00;10.00;9.00;46.00;23.00;20.00;34.00
298;2021;0;1;8.50;6.50;15.00;101.00;12.00;26.00;91.00;5.50;15.00;56.00;7.00;7.50;61.00;13.00;14.00;26.00
299;2021;0;1;8.00;6.00;15.00;101.00;5.50;8.00;17.00;10.00;7.50;15.00;21.00;13.00;26.00;67.00;41.00;51.00
300;2021;0;2;9.00;6.00;12.00;67.00;7.50;11.00;23.00;9.00;8.50;18.00;15.00;10.00;26.00;34.00;23.00;26.00
301;2021;1;1;6.00;5.50;15.00;126.00;7.00;14.00;41.00;6.00;11.00;34.00;10.00;9.50;46.00;23.00;23.00;41.00
302;2021;2;0;7.00;6.00;15.00;91.00;8.00;15.00;46.00;6.00;11.00;31.00;10.00;8.50;41.00;23.00;21.00;34.00
303;2021;2;1;7.00;6.00;15.00;91.00;9.00;19.00;61.00;5.50;12.00;41.00;8.50;8.50;56.00;18.00;18.00;31.00
304;2021;0;2;10.00;7.50;18.00;101.00;5.50;6.50;11.00;14.00;7.00;12.00;34.00;18.00;26.00;101.00;61.00;67.00
305;2021;4;1;7.50;6.50;19.00;126.00;11.00;26.00;101.00;5.00;17.00;61.00;7.00;7.50;76.00;12.00;14.00;31.00
306;2021;0;0;11.00;7.50;15.00;81.00;14.00;26.00;91.00;6.00;15.00;46.00;7.00;7.00;51.00;11.00;12.00;23.00
307;2021;0;0;5.00;5.50;21.00;176.00;5.50;11.00;26.00;6.50;10.00;26.00;14.00;12.00;56.00;46.00;36.00;71.00
308;2021;2;0;6.50;6.00;18.00;101.00;5.00;8.00;17.00;9.50;8.00;17.00;21.00;14.00;36.00;71.00;51.00;67.00
309;2021;0;0;7.00;7.00;23.00;176.00;12.00;31.00;126.00;4.50;20.00;81.00;6.50;8.00;101.00;11.00;15.00;36.00
310;2021;3;4;7.50;6.00;15.00;81.00;8.50;15.00;46.00;6.00;11.00;31.00;10.00;8.50;41.00;21.00;19.00;31.00
311;2021;1;2;8.00;5.50;14.00;91.00;7.50;13.00;31.00;7.00;10.00;23.00;11.00;9.50;36.00;26.00;21.00;34.00
312;2021;1;4;6.00;5.50;17.00;126.00;7.00;14.00;41.00;6.00;11.00;31.00;11.00;9.50;51.00;26.00;23.00;41.00
313;2021;3;2;9.50;7.50;19.00;101.00;15.00;36.00;151.00;5.00;20.00;81.00;6.00;7.00;81.00;10.00;13.00;26.00
314;2021;0;1;8.00;6.00;13.00;81.00;7.00;10.00;23.00;8.50;8.50;19.00;15.00;10.00;31.00;36.00;26.00;36.00
315;2021;1;1;6.50;5.50;15.00;101.00;6.50;12.00;31.00;6.50;10.00;26.00;12.00;10.00;41.00;34.00;26.00;41.00
316;2021;1;1;7.50;5.50;14.00;81.00;7.50;13.00;31.00;7.00;9.50;23.00;12.00;9.50;34.00;31.00;21.00;34.00
317;2021;2;0;8.50;6.00;13.00;61.00;7.50;11.00;26.00;8.00;8.50;20.00;14.00;9.50;26.00;31.00;23.00;31.00
318;2021;0;0;6.00;5.50;18.00;126.00;7.50;15.00;56.00;5.50;12.00;36.00;9.50;9.50;56.00;23.00;23.00;41.00
319;2021;2;2;7.50;7.50;23.00;176.00;13.00;36.00;151.00;4.50;21.00;91.00;6.00;8.00;91.00;10.00;15.00;36.00
320;2021;0;0;7.50;6.00;15.00;101.00;9.50;21.00;61.00;5.50;13.00;41.00;8.50;8.00;51.00;15.00;17.00;31.00
321;2021;3;2;11.00;7.00;15.00;76.00;14.00;31.00;91.00;6.00;15.00;46.00;7.50;7.00;56.00;12.00;12.00;21.00
322;2021;1;1;5.50;5.50;19.00;151.00;6.50;13.00;41.00;6.00;11.00;36.00;11.00;10.00;56.00;26.00;31.00;51.00
323;2021;1;0;11.00;8.00;18.00;101.00;5.50;6.00;10.00;15.00;7.00;11.00;41.00;20.00;23.00;126.00;71.00;71.00
324;2021;2;1;6.50;5.50;15.00;101.00;7.00;13.00;36.00;6.50;11.00;26.00;11.00;9.50;46.00;26.00;23.00;41.00
325;2021;2;2;7.50;6.00;15.00;101.00;9.00;18.00;51.00;6.00;12.00;34.00;8.50;8.00;46.00;19.00;18.00;31.00
326;2021;2;1;8.00;6.00;14.00;91.00;6.50;10.00;23.00;8.50;8.50;19.00;15.00;10.00;26.00;36.00;26.00;41.00
327;2021;1;2;7.50;6.00;15.00;126.00;5.50;8.00;15.00;9.50;8.00;17.00;21.00;13.00;31.00;71.00;46.00;56.00
328;2021;2;1;6.50;6.50;21.00;151.00;10.00;26.00;101.00;4.50;19.00;76.00;6.50;8.00;91.00;13.00;17.00;36.00
329;2021;1;1;6.50;6.50;21.00;151.00;10.00;26.00;91.00;4.50;17.00;67.00;7.00;8.50;91.00;14.00;18.00;46.00
330;2021;1;0;6.00;5.50;18.00;151.00;6.00;13.00;36.00;6.00;10.00;26.00;12.00;10.00;46.00;31.00;26.00;56.00
331;2021;2;1;12.00;8.00;19.00;81.00;17.00;46.00;151.00;5.50;21.00;81.00;6.00;7.00;71.00;9.50;11.00;23.00
332;2021;3;1;8.50;5.50;13.00;76.00;8.00;13.00;34.00;7.50;9.50;23.00;12.00;9.00;31.00;26.00;21.00;31.00
333;2021;2;2;9.00;7.50;20.00;126.00;14.00;36.00;151.00;5.00;20.00;81.00;6.00;7.50;81.00;10.00;13.00;31.00
334;2021;1;1;14.00;10.00;23.00;126.00;26.00;71.00;201.00;5.50;31.00;126.00;5.50;7.50;101.00;7.50;10.00;26.00
335;2021;1;0;6.00;5.50;17.00;126.00;7.00;14.00;41.00;6.00;11.00;31.00;10.00;9.50;51.00;26.00;23.00;46.00
336;2021;2;1;6.00;6.00;19.00;151.00;8.50;21.00;81.00;5.00;14.00;56.00;8.00;8.50;76.00;18.00;20.00;41.00
337;2021;1;1;6.00;5.50;18.00;101.00;7.00;15.00;46.00;5.50;11.00;36.00;10.00;9.50;56.00;26.00;23.00;46.00
338;2021;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
339;2021;0;0;6.50;5.50;15.00;91.00;7.50;14.00;36.00;6.50;10.00;31.00;10.00;9.50;46.00;23.00;23.00;41.00
340;2021;1;1;9.00;7.00;17.00;81.00;12.00;26.00;101.00;5.50;15.00;51.00;7.00;7.00;61.00;12.00;13.00;26.00
341;2021;2;1;9.00;7.00;18.00;101.00;13.00;31.00;126.00;5.00;19.00;67.00;6.50;7.50;71.00;11.00;13.00;26.00
342;2021;2;3;12.00;7.50;14.00;61.00;15.00;26.00;91.00;6.50;15.00;46.00;7.50;7.00;41.00;12.00;11.00;20.00
343;2021;0;0;6.00;5.50;17.00;101.00;7.00;13.00;41.00;6.00;11.00;31.00;11.00;9.50;46.00;26.00;26.00;41.00
344;2021;1;0;7.00;6.00;15.00;101.00;9.00;19.00;61.00;5.50;13.00;41.00;8.50;8.00;56.00;18.00;18.00;36.00
345;2021;1;0;8.00;6.00;17.00;101.00;5.50;7.50;15.00;10.00;8.00;15.00;23.00;14.00;31.00;76.00;46.00;61.00
346;2021;0;0;7.00;6.00;17.00;101.00;9.00;21.00;67.00;5.50;14.00;46.00;8.50;8.00;61.00;17.00;18.00;36.00
347;2021;1;2;8.00;6.00;13.00;71.00;8.00;13.00;36.00;7.00;10.00;23.00;11.00;8.50;31.00;26.00;21.00;31.00
348;2021;0;3;8.00;6.50;17.00;101.00;5.50;7.50;14.00;11.00;7.50;14.00;23.00;15.00;26.00;81.00;56.00;61.00
349;2021;1;2;6.50;5.50;15.00;101.00;7.00;14.00;36.00;6.00;11.00;31.00;10.00;9.50;46.00;23.00;23.00;36.00
350;2021;0;1;8.00;6.00;13.00;81.00;8.00;14.00;36.00;7.00;9.50;23.00;11.00;8.50;36.00;26.00;21.00;34.00
351;2021;1;1;13.00;9.00;21.00;101.00;19.00;51.00;201.00;5.50;26.00;91.00;5.50;7.00;91.00;8.50;11.00;26.00
352;2021;0;1;9.00;6.00;12.00;67.00;8.50;14.00;34.00;7.50;9.50;23.00;12.00;9.00;31.00;26.00;20.00;26.00
353;2021;0;0;7.00;5.50;15.00;91.00;6.00;10.00;23.00;7.50;9.00;21.00;15.00;11.00;36.00;41.00;34.00;46.00
354;2021;1;0;7.00;6.50;21.00;151.00;11.00;31.00;101.00;4.50;19.00;81.00;6.50;8.00;101.00;12.00;15.00;36.00
355;2021;2;2;8.00;6.00;15.00;81.00;10.00;21.00;61.00;6.00;13.00;36.00;8.50;7.50;46.00;17.00;15.00;26.00
356;2021;1;0;8.00;6.00;14.00;76.00;9.00;17.00;51.00;6.50;11.00;26.00;9.50;8.00;41.00;20.00;18.00;26.00
357;2021;2;0;10.00;7.50;18.00;91.00;15.00;36.00;126.00;5.50;18.00;71.00;6.00;7.00;71.00;10.00;12.00;26.00
358;2021;0;1;7.50;6.50;17.00;101.00;10.00;23.00;81.00;5.00;15.00;51.00;7.50;8.00;61.00;15.00;15.00;34.00
359;2021;1;1;7.50;6.00;15.00;91.00;9.50;21.00;76.00;5.50;14.00;46.00;8.00;8.00;51.00;15.00;15.00;31.00
360;2021;0;0;9.00;7.00;17.00;101.00;13.00;34.00;101.00;5.50;17.00;61.00;6.50;7.00;71.00;11.00;13.00;26.00
361;2021;0;1;9.00;6.50;14.00;81.00;6.00;8.50;17.00;10.00;7.50;15.00;20.00;12.00;23.00;56.00;36.00;41.00
362;2021;0;3;6.50;5.50;15.00;101.00;6.50;11.00;31.00;7.00;10.00;26.00;12.00;10.00;41.00;34.00;26.00;41.00
363;2021;3;1;12.00;8.50;20.00;91.00;19.00;51.00;151.00;5.50;23.00;91.00;6.00;7.00;81.00;9.00;11.00;23.00
364;2021;0;1;6.00;5.50;18.00;126.00;8.00;17.00;61.00;5.50;13.00;41.00;9.00;9.00;61.00;21.00;21.00;41.00
365;2021;5;1;6.50;5.50;17.00;101.00;6.50;12.00;31.00;6.50;10.00;26.00;12.00;10.00;46.00;31.00;26.00;41.00
366;2021;1;0;8.00;6.50;18.00;101.00;11.00;26.00;101.00;5.00;17.00;67.00;6.50;7.50;76.00;12.00;15.00;34.00
367;2021;3;3;8.50;6.00;14.00;76.00;10.00;21.00;56.00;6.00;12.00;36.00;8.50;7.50;41.00;17.00;15.00;26.00
368;2021;3;1;8.50;6.00;15.00;81.00;10.00;21.00;71.00;5.50;13.00;41.00;8.00;8.00;51.00;15.00;15.00;26.00
369;2021;2;0;6.00;5.50;17.00;126.00;5.50;10.00;26.00;7.00;10.00;26.00;14.00;11.00;46.00;41.00;31.00;51.00
370;2021;2;2;14.00;10.00;23.00;151.00;23.00;67.00;201.00;5.50;26.00;126.00;5.50;7.50;101.00;7.50;10.00;26.00
371;2021;1;0;6.00;5.50;18.00;101.00;7.00;14.00;41.00;6.00;11.00;34.00;10.00;9.50;51.00;26.00;23.00;46.00
372;2021;0;3;8.00;6.00;15.00;91.00;6.00;8.50;17.00;10.00;7.50;15.00;20.00;13.00;26.00;56.00;36.00;46.00
373;2021;0;1;7.50;6.00;15.00;91.00;9.00;19.00;61.00;5.50;13.00;41.00;8.50;8.00;46.00;18.00;17.00;31.00
374;2021;3;2;6.50;6.00;17.00;101.00;5.50;9.00;21.00;8.00;8.50;21.00;15.00;12.00;36.00;56.00;36.00;51.00
375;2021;1;0;10.00;6.50;14.00;71.00;12.00;23.00;61.00;6.00;13.00;41.00;8.00;7.50;41.00;14.00;13.00;23.00
376;2021;1;2;9.50;7.50;21.00;126.00;15.00;41.00;151.00;5.00;21.00;81.00;6.00;7.00;91.00;9.50;12.00;31.00
