;Ano;FT_Goals_H;FT_Goals_A;Odds_0x0;Odds_1x1;Odds_2x2;Odds_3x3;Odds_0x1;Odds_0x2;Odds_0x3;Odds_1x0;Odds_1x2;Odds_1x3;Odds_2x0;Odds_2x1;Odds_2x3;Odds_3x0;Odds_3x1;Odds_3x2
187;2019;2;1;6.00;6.00;20.00;151.00;8.50;21.00;71.00;5.00;15.00;56.00;8.00;9.00;81.00;18.00;21.00;46.00
188;2019;1;2;8.50;6.00;14.00;81.00;6.50;8.50;18.00;9.50;8.00;15.00;19.00;11.00;26.00;56.00;36.00;46.00
189;2019;1;2;7.00;6.00;15.00;101.00;5.50;8.50;18.00;9.00;8.00;18.00;19.00;13.00;34.00;61.00;41.00;51.00
190;2019;1;1;11.00;11.00;36.00;201.00;23.00;101.00;201.00;4.50;41.00;201.00;4.50;8.50;201.00;6.50;12.00;41.00
191;2019;1;1;8.00;7.00;20.00;151.00;13.00;31.00;126.00;5.00;20.00;81.00;6.00;7.50;81.00;11.00;15.00;34.00
192;2019;1;0;6.50;5.50;15.00;101.00;6.00;10.00;26.00;7.00;9.50;23.00;14.00;11.00;41.00;36.00;31.00;46.00
193;2019;3;0;14.00;11.00;26.00;151.00;26.00;81.00;201.00;5.50;36.00;151.00;5.00;7.50;126.00;7.00;10.00;26.00
194;2019;0;1;9.50;7.00;15.00;81.00;13.00;31.00;91.00;5.50;17.00;51.00;7.00;7.00;56.00;12.00;13.00;26.00
195;2019;1;3;8.00;6.50;19.00;126.00;11.00;26.00;101.00;5.00;17.00;67.00;6.50;7.50;71.00;12.00;15.00;31.00
196;2019;0;0;7.50;6.50;19.00;126.00;12.00;26.00;101.00;5.00;17.00;61.00;7.00;7.50;76.00;13.00;14.00;31.00
197;2019;1;2;6.00;5.50;17.00;101.00;6.50;12.00;31.00;6.50;10.00;26.00;12.00;10.00;46.00;34.00;31.00;46.00
198;2019;1;0;10.00;9.50;26.00;201.00;20.00;67.00;201.00;4.50;31.00;151.00;5.00;8.00;151.00;7.50;12.00;36.00
199;2019;1;0;11.00;7.50;15.00;71.00;15.00;34.00;91.00;6.00;17.00;51.00;7.00;7.00;51.00;11.00;11.00;21.00
200;2019;3;0;13.00;9.50;21.00;126.00;21.00;56.00;201.00;5.50;26.00;101.00;5.50;7.50;91.00;8.00;11.00;26.00
201;2019;2;0;6.00;5.50;18.00;126.00;6.50;13.00;36.00;6.00;11.00;31.00;11.00;10.00;46.00;31.00;26.00;46.00
202;2019;2;1;8.00;5.50;14.00;81.00;6.50;10.00;23.00;8.50;8.50;19.00;15.00;11.00;31.00;41.00;26.00;36.00
203;2019;1;1;13.00;8.50;17.00;81.00;18.00;41.00;126.00;6.00;19.00;61.00;6.50;7.00;61.00;9.50;11.00;21.00
204;2019;1;4;6.50;5.50;15.00;91.00;7.50;15.00;41.00;6.00;11.00;31.00;10.00;9.00;46.00;23.00;21.00;36.00
205;2019;1;2;9.00;7.00;19.00;101.00;5.00;6.00;11.00;13.00;7.50;13.00;31.00;19.00;26.00;101.00;71.00;76.00
206;2019;1;0;6.50;5.50;17.00;126.00;7.00;14.00;41.00;6.00;11.00;31.00;10.00;9.50;51.00;26.00;23.00;41.00
207;2019;0;3;10.00;8.00;20.00;101.00;5.50;6.00;9.50;15.00;7.00;12.00;46.00;21.00;26.00;176.00;91.00;81.00
208;2019;0;1;8.50;6.00;14.00;76.00;9.00;15.00;46.00;6.50;11.00;31.00;9.50;8.00;36.00;21.00;18.00;26.00
209;2019;2;2;6.50;6.50;23.00;201.00;11.00;31.00;126.00;4.50;19.00;91.00;6.50;8.50;101.00;13.00;17.00;46.00
210;2019;0;2;6.50;5.50;15.00;101.00;8.50;15.00;46.00;5.50;12.00;36.00;9.50;9.00;51.00;20.00;21.00;41.00
211;2019;0;1;9.00;7.00;19.00;101.00;14.00;36.00;126.00;5.00;19.00;71.00;6.00;7.00;76.00;11.00;13.00;31.00
212;2019;1;0;6.50;5.50;17.00;101.00;8.50;17.00;56.00;5.50;12.00;36.00;9.00;8.50;51.00;20.00;19.00;36.00
213;2019;1;0;8.00;6.50;18.00;126.00;11.00;26.00;81.00;5.50;15.00;56.00;7.00;7.50;56.00;13.00;15.00;26.00
214;2019;3;0;7.00;6.00;15.00;91.00;8.50;15.00;46.00;6.00;11.00;31.00;9.50;8.50;46.00;21.00;19.00;34.00
215;2019;2;0;8.50;6.00;15.00;81.00;10.00;21.00;67.00;6.00;14.00;41.00;8.00;7.50;46.00;15.00;15.00;26.00
216;2019;3;2;7.50;7.50;21.00;176.00;13.00;36.00;151.00;4.50;21.00;91.00;6.00;8.00;101.00;10.00;15.00;36.00
217;2019;1;0;9.50;7.50;21.00;126.00;15.00;41.00;176.00;5.00;21.00;81.00;6.00;7.50;81.00;9.50;12.00;31.00
218;2019;0;1;8.50;6.00;14.00;81.00;6.00;8.50;17.00;10.00;7.50;15.00;20.00;12.00;26.00;56.00;36.00;46.00
219;2019;1;0;9.00;9.50;31.00;201.00;19.00;67.00;201.00;4.50;36.00;176.00;5.00;8.00;176.00;8.00;13.00;41.00
220;2019;0;0;7.00;6.00;17.00;101.00;9.00;20.00;61.00;5.50;13.00;46.00;8.50;8.50;51.00;17.00;18.00;34.00
221;2019;0;0;8.00;6.50;17.00;101.00;11.00;26.00;91.00;5.00;15.00;51.00;7.00;7.50;67.00;13.00;15.00;31.00
222;2019;1;1;5.00;5.50;21.00;176.00;6.00;12.00;36.00;6.00;11.00;34.00;12.00;11.00;67.00;36.00;34.00;67.00
223;2019;0;3;8.50;6.00;13.00;76.00;7.00;11.00;23.00;8.00;8.50;19.00;14.00;10.00;26.00;36.00;23.00;34.00
224;2019;1;1;6.50;6.00;19.00;126.00;5.00;7.50;15.00;9.50;8.00;17.00;23.00;15.00;36.00;81.00;51.00;76.00
225;2019;2;1;7.50;5.50;15.00;91.00;7.50;13.00;31.00;7.00;10.00;26.00;11.00;9.50;36.00;26.00;21.00;34.00
226;2019;3;3;14.00;10.00;21.00;101.00;23.00;67.00;201.00;5.50;26.00;101.00;5.50;7.00;101.00;7.50;10.00;26.00
227;2019;2;0;6.00;5.50;15.00;101.00;6.50;11.00;26.00;6.50;9.50;26.00;13.00;10.00;46.00;31.00;26.00;46.00
228;2019;2;1;7.50;6.00;14.00;81.00;8.50;15.00;41.00;6.50;11.00;31.00;9.50;8.50;41.00;21.00;20.00;31.00
229;2019;0;1;8.50;5.50;14.00;71.00;9.00;15.00;41.00;7.00;10.00;26.00;10.00;8.50;36.00;21.00;19.00;26.00
230;2019;0;1;7.00;6.00;17.00;101.00;9.00;21.00;61.00;5.50;13.00;41.00;8.00;8.50;61.00;17.00;18.00;36.00
231;2019;1;0;6.00;6.00;18.00;126.00;8.50;19.00;61.00;5.00;13.00;46.00;8.50;9.00;67.00;19.00;21.00;41.00
232;2019;1;1;10.00;7.50;19.00;101.00;15.00;36.00;126.00;5.50;21.00;76.00;6.00;7.00;76.00;10.00;12.00;26.00
233;2019;2;0;8.00;5.50;13.00;76.00;7.50;11.00;26.00;7.50;9.50;21.00;13.00;9.50;34.00;31.00;23.00;36.00
234;2019;0;1;12.00;10.00;26.00;151.00;23.00;81.00;201.00;5.00;31.00;126.00;5.00;7.50;151.00;7.50;11.00;31.00
235;2019;1;0;8.50;7.00;19.00;126.00;12.00;31.00;126.00;5.00;19.00;67.00;6.50;7.50;76.00;12.00;14.00;34.00
236;2019;1;1;6.50;5.50;15.00;101.00;6.50;12.00;31.00;7.00;10.00;26.00;12.00;10.00;41.00;31.00;26.00;41.00
237;2019;1;0;10.00;6.50;14.00;61.00;11.00;21.00;61.00;6.50;12.00;36.00;8.50;7.50;41.00;15.00;14.00;23.00
238;2019;1;4;9.00;7.00;18.00;91.00;5.00;6.50;12.00;12.00;7.50;14.00;26.00;17.00;31.00;101.00;67.00;71.00
239;2019;2;0;7.00;7.00;23.00;201.00;13.00;36.00;176.00;4.50;23.00;91.00;5.50;8.00;126.00;11.00;15.00;41.00
240;2019;0;1;7.00;5.50;15.00;101.00;8.00;15.00;46.00;6.00;11.00;34.00;9.50;8.50;51.00;21.00;20.00;36.00
241;2019;0;2;6.50;5.50;15.00;91.00;7.00;12.00;31.00;7.00;10.00;26.00;12.00;9.50;41.00;26.00;26.00;41.00
242;2019;0;1;8.00;6.00;14.00;81.00;8.00;15.00;41.00;6.50;10.00;26.00;10.00;8.50;36.00;21.00;20.00;26.00
243;2019;2;2;5.50;5.50;18.00;151.00;6.00;11.00;31.00;6.50;10.00;26.00;14.00;11.00;51.00;36.00;36.00;61.00
244;2019;2;1;8.00;6.00;15.00;81.00;10.00;19.00;56.00;6.00;12.00;34.00;9.00;8.00;46.00;17.00;15.00;26.00
245;2019;2;2;8.50;8.50;26.00;201.00;17.00;51.00;201.00;4.50;26.00;126.00;5.00;8.00;151.00;8.50;13.00;41.00
246;2019;0;0;6.00;6.00;21.00;201.00;9.00;23.00;81.00;4.50;15.00;61.00;7.50;9.00;81.00;15.00;20.00;46.00
247;2019;2;1;10.00;7.00;13.00;61.00;13.00;23.00;81.00;7.00;13.00;36.00;8.00;7.00;41.00;13.00;12.00;21.00
248;2019;3;1;9.00;7.00;19.00;126.00;14.00;31.00;101.00;5.00;18.00;67.00;6.50;7.50;61.00;11.00;13.00;26.00
249;2019;4;1;8.00;6.50;19.00;101.00;12.00;26.00;101.00;5.00;17.00;67.00;6.50;7.50;76.00;12.00;15.00;31.00
250;2019;3;2;7.50;5.50;15.00;91.00;7.50;14.00;34.00;6.50;10.00;23.00;11.00;9.50;36.00;26.00;23.00;36.00
251;2019;2;0;8.00;7.50;21.00;151.00;14.00;41.00;151.00;4.50;21.00;91.00;5.50;8.00;101.00;10.00;13.00;36.00
252;2019;3;3;10.00;10.00;31.00;201.00;21.00;67.00;201.00;4.50;36.00;176.00;5.00;8.00;176.00;7.00;12.00;36.00
253;2019;2;0;8.00;6.00;15.00;91.00;9.50;18.00;51.00;6.00;12.00;36.00;9.00;8.00;46.00;18.00;17.00;31.00
254;2019;1;1;4.50;6.00;23.00;201.00;5.00;10.00;31.00;6.50;11.00;31.00;15.00;13.00;76.00;51.00;41.00;91.00
255;2019;0;0;9.00;7.00;19.00;126.00;13.00;34.00;126.00;5.00;20.00;67.00;6.50;7.50;81.00;11.00;13.00;26.00
256;2019;0;2;6.00;5.50;18.00;126.00;7.50;15.00;46.00;5.50;12.00;36.00;10.00;9.00;56.00;23.00;21.00;41.00
257;2019;3;0;7.50;5.50;14.00;81.00;7.00;12.00;26.00;7.50;9.00;23.00;13.00;10.00;36.00;34.00;26.00;36.00
258;2019;6;1;20.00;11.00;20.00;91.00;31.00;81.00;201.00;7.00;31.00;101.00;6.00;7.50;81.00;7.50;9.00;21.00
259;2019;2;1;6.50;5.50;15.00;101.00;7.50;15.00;41.00;6.00;11.00;31.00;10.00;9.00;46.00;23.00;23.00;41.00
260;2019;2;1;7.50;6.00;15.00;91.00;10.00;21.00;76.00;5.50;14.00;41.00;8.00;8.00;51.00;15.00;15.00;26.00
261;2019;0;0;6.50;6.50;21.00;151.00;4.50;6.50;13.00;10.00;8.00;17.00;26.00;18.00;41.00;101.00;76.00;91.00
262;2019;1;3;5.50;5.50;20.00;176.00;6.50;14.00;41.00;5.50;12.00;36.00;10.00;10.00;71.00;26.00;26.00;56.00
263;2019;0;0;9.00;6.00;12.00;61.00;7.50;12.00;26.00;8.50;9.00;19.00;14.00;9.50;26.00;31.00;23.00;26.00
264;2019;3;2;12.00;8.50;21.00;91.00;19.00;46.00;201.00;5.50;23.00;91.00;5.50;7.00;81.00;9.00;11.00;26.00
265;2019;3;1;10.00;9.50;31.00;201.00;20.00;71.00;201.00;4.50;34.00;151.00;5.00;8.00;151.00;7.50;12.00;41.00
266;2019;0;0;6.00;5.50;19.00;126.00;6.50;12.00;36.00;6.00;10.00;31.00;11.00;10.00;46.00;26.00;26.00;56.00
267;2019;0;2;7.00;5.50;15.00;101.00;6.00;10.00;23.00;8.00;8.50;21.00;15.00;11.00;36.00;41.00;31.00;46.00
268;2019;1;2;7.00;5.50;15.00;91.00;7.00;14.00;36.00;6.50;10.00;26.00;11.00;9.50;41.00;26.00;21.00;36.00
269;2019;1;0;7.00;6.00;15.00;101.00;9.50;21.00;76.00;5.00;14.00;46.00;8.00;8.00;56.00;15.00;18.00;34.00
270;2019;1;1;9.50;8.00;20.00;126.00;15.00;41.00;151.00;5.00;21.00;81.00;6.00;7.50;91.00;9.50;13.00;26.00
271;2019;4;0;9.00;7.50;21.00;151.00;15.00;41.00;151.00;5.00;21.00;101.00;5.50;7.50;91.00;10.00;13.00;31.00
272;2019;0;0;7.00;6.00;15.00;91.00;9.00;19.00;61.00;5.50;13.00;36.00;8.50;8.00;46.00;18.00;18.00;34.00
273;2019;2;2;12.00;7.50;15.00;67.00;15.00;31.00;91.00;6.50;17.00;51.00;7.00;7.00;56.00;11.00;11.00;20.00
274;2019;1;1;6.00;5.50;17.00;101.00;6.00;11.00;31.00;6.50;10.00;26.00;13.00;10.00;46.00;36.00;31.00;51.00
275;2019;0;1;7.00;6.00;15.00;91.00;6.50;10.00;23.00;8.00;8.50;20.00;15.00;11.00;34.00;41.00;31.00;41.00
276;2019;2;0;6.50;6.00;18.00;126.00;5.00;7.50;17.00;9.50;8.50;18.00;21.00;15.00;36.00;81.00;51.00;61.00
277;2019;0;4;8.00;5.50;13.00;81.00;6.50;10.00;23.00;8.00;8.50;20.00;15.00;11.00;31.00;41.00;26.00;41.00
278;2019;1;1;6.50;6.00;17.00;151.00;7.50;17.00;56.00;5.50;12.00;36.00;9.00;9.00;56.00;21.00;23.00;41.00
279;2019;0;0;7.00;6.50;20.00;176.00;10.00;26.00;101.00;5.00;17.00;67.00;6.50;8.00;81.00;13.00;15.00;36.00
280;2019;2;1;8.50;6.00;13.00;71.00;8.50;15.00;36.00;7.00;10.00;26.00;10.00;8.50;36.00;23.00;20.00;26.00
281;2019;1;1;8.00;7.00;19.00;101.00;12.00;26.00;101.00;5.00;18.00;67.00;6.50;7.50;81.00;12.00;14.00;31.00
282;2019;1;2;7.50;6.00;15.00;91.00;7.50;14.00;36.00;6.50;10.00;26.00;11.00;9.00;41.00;26.00;21.00;36.00
283;2019;1;0;8.50;7.00;19.00;101.00;13.00;31.00;126.00;5.00;19.00;71.00;6.50;7.50;81.00;11.00;14.00;34.00
284;2019;1;0;8.00;8.50;31.00;201.00;15.00;56.00;201.00;4.33;26.00;151.00;5.00;8.50;176.00;8.50;14.00;46.00
285;2019;0;0;8.50;7.00;18.00;101.00;12.00;31.00;101.00;5.00;17.00;67.00;6.50;7.50;71.00;12.00;14.00;31.00
286;2019;6;1;20.00;12.00;23.00;126.00;31.00;91.00;201.00;7.00;36.00;151.00;5.50;8.00;126.00;7.00;9.50;23.00
287;2019;0;1;7.50;5.50;14.00;81.00;7.00;12.00;31.00;7.00;9.50;23.00;12.00;9.50;34.00;26.00;23.00;36.00
288;2019;1;1;5.00;5.50;21.00;201.00;5.00;9.50;26.00;6.50;10.00;26.00;15.00;13.00;67.00;51.00;41.00;91.00
289;2019;2;0;6.50;6.00;19.00;126.00;9.00;21.00;71.00;5.00;15.00;46.00;8.00;8.50;67.00;18.00;19.00;36.00
290;2019;2;1;8.50;7.00;19.00;101.00;13.00;31.00;126.00;5.00;18.00;71.00;6.50;7.50;76.00;11.00;14.00;26.00
291;2019;1;1;7.50;6.00;15.00;91.00;9.50;21.00;67.00;5.50;13.00;46.00;8.00;8.00;51.00;17.00;17.00;34.00
292;2019;1;1;6.50;5.50;15.00;101.00;7.00;12.00;31.00;6.50;9.50;26.00;12.00;10.00;36.00;31.00;26.00;46.00
293;2019;2;1;8.00;5.50;13.00;71.00;7.00;11.00;26.00;8.00;9.00;21.00;13.00;9.50;34.00;31.00;23.00;31.00
294;2019;2;0;11.00;12.00;36.00;201.00;26.00;101.00;201.00;4.50;46.00;201.00;4.50;8.50;201.00;6.50;12.00;46.00
295;2019;1;0;7.00;5.50;15.00;91.00;8.00;15.00;41.00;6.00;11.00;34.00;10.00;9.00;46.00;23.00;21.00;41.00
296;2019;0;2;15.00;12.00;26.00;201.00;6.00;5.00;6.50;31.00;8.00;10.00;101.00;41.00;31.00;201.00;201.00;176.00
297;2019;3;1;6.50;6.50;21.00;151.00;11.00;26.00;101.00;4.50;18.00;71.00;6.50;8.00;91.00;13.00;17.00;36.00
298;2019;1;0;8.00;7.00;20.00;126.00;12.00;31.00;101.00;5.00;19.00;76.00;6.50;7.50;81.00;11.00;14.00;34.00
299;2019;2;1;6.00;5.50;17.00;126.00;6.00;11.00;26.00;7.00;9.50;23.00;13.00;11.00;41.00;36.00;31.00;51.00
300;2019;0;1;7.00;5.50;15.00;101.00;6.00;11.00;26.00;7.00;9.50;23.00;13.00;11.00;36.00;36.00;31.00;41.00
301;2019;3;1;7.50;6.00;17.00;101.00;10.00;23.00;76.00;5.50;15.00;46.00;7.50;8.00;61.00;15.00;15.00;31.00
302;2019;1;2;6.00;5.50;17.00;126.00;6.00;11.00;26.00;6.50;10.00;26.00;13.00;11.00;46.00;41.00;34.00;51.00
303;2019;0;0;9.50;7.00;15.00;81.00;6.00;7.50;13.00;12.00;7.50;13.00;23.00;14.00;26.00;81.00;46.00;51.00
304;2019;3;1;11.00;7.00;15.00;61.00;12.00;26.00;81.00;6.00;14.00;41.00;7.50;7.00;46.00;13.00;13.00;21.00
305;2019;0;0;5.00;5.50;21.00;176.00;6.00;11.00;34.00;6.00;11.00;31.00;12.00;12.00;67.00;36.00;36.00;61.00
306;2019;0;0;6.00;5.50;17.00;126.00;7.00;14.00;41.00;6.00;11.00;34.00;10.00;10.00;51.00;26.00;26.00;41.00
307;2019;0;0;6.00;6.00;21.00;176.00;9.50;23.00;81.00;4.50;15.00;61.00;7.50;8.50;91.00;15.00;20.00;46.00
308;2019;1;0;8.50;8.00;23.00;126.00;15.00;41.00;201.00;4.50;23.00;101.00;5.50;8.00;126.00;9.00;13.00;34.00
309;2019;1;0;8.50;7.00;19.00;101.00;13.00;36.00;101.00;5.00;19.00;71.00;6.50;7.50;76.00;11.00;13.00;26.00
310;2019;2;1;7.00;5.50;15.00;91.00;6.50;11.00;26.00;7.00;10.00;23.00;13.00;10.00;36.00;36.00;26.00;41.00
311;2019;4;0;10.00;8.00;21.00;126.00;15.00;46.00;201.00;5.00;23.00;101.00;5.50;7.50;101.00;9.00;12.00;26.00
312;2019;1;2;7.00;7.00;21.00;176.00;4.50;6.00;12.00;11.00;8.00;15.00;31.00;20.00;36.00;151.00;81.00;91.00
313;2019;2;0;9.00;8.00;23.00;151.00;15.00;46.00;176.00;4.50;23.00;101.00;5.50;7.50;101.00;9.00;13.00;34.00
314;2019;3;0;10.00;7.00;15.00;76.00;14.00;26.00;91.00;6.00;15.00;46.00;7.50;7.00;46.00;12.00;12.00;23.00
315;2019;0;1;8.50;5.50;13.00;76.00;7.50;13.00;31.00;7.50;9.00;21.00;13.00;9.00;26.00;26.00;23.00;31.00
316;2019;1;1;5.50;5.50;18.00;151.00;7.00;15.00;46.00;5.50;12.00;36.00;10.00;9.50;56.00;23.00;23.00;46.00
317;2019;1;0;7.50;5.50;14.00;91.00;8.50;15.00;41.00;6.50;10.00;26.00;10.00;8.50;41.00;23.00;20.00;31.00
318;2019;1;0;5.50;5.50;19.00;151.00;7.00;15.00;46.00;5.50;12.00;36.00;10.00;9.50;56.00;23.00;26.00;46.00
319;2019;2;0;10.00;8.00;19.00;101.00;15.00;41.00;151.00;5.00;23.00;81.00;6.00;7.00;81.00;9.50;12.00;26.00
320;2019;1;2;6.00;5.50;17.00;126.00;6.50;13.00;36.00;6.00;10.00;26.00;11.00;10.00;51.00;31.00;23.00;46.00
321;2019;1;0;6.50;5.50;15.00;101.00;7.00;12.00;34.00;6.50;10.00;26.00;12.00;10.00;41.00;26.00;26.00;41.00
322;2019;3;2;8.00;6.00;15.00;101.00;10.00;21.00;71.00;6.00;13.00;41.00;8.00;8.00;46.00;15.00;15.00;26.00
323;2019;1;0;4.50;5.50;23.00;201.00;6.00;14.00;51.00;5.00;13.00;41.00;10.00;11.00;91.00;31.00;36.00;67.00
324;2019;1;2;9.00;8.50;23.00;201.00;15.00;51.00;201.00;4.50;26.00;126.00;5.00;8.00;126.00;9.00;14.00;36.00
325;2019;1;1;8.00;6.00;15.00;81.00;10.00;21.00;71.00;6.00;13.00;41.00;8.50;7.50;46.00;15.00;15.00;26.00
326;2019;3;2;10.00;8.50;21.00;126.00;17.00;51.00;201.00;5.00;23.00;91.00;5.50;7.50;91.00;9.00;11.00;26.00
327;2019;0;0;9.00;6.50;14.00;76.00;11.00;23.00;76.00;6.00;13.00;36.00;8.00;7.50;46.00;15.00;14.00;26.00
328;2019;1;0;9.50;7.50;18.00;101.00;13.00;34.00;101.00;5.00;18.00;67.00;6.50;7.00;71.00;11.00;13.00;26.00
329;2019;0;1;9.00;8.00;23.00;151.00;4.50;5.50;9.00;15.00;7.50;13.00;51.00;26.00;36.00;201.00;126.00;126.00
330;2019;2;1;6.00;5.50;17.00;126.00;6.00;11.00;31.00;6.50;9.50;26.00;13.00;11.00;46.00;36.00;26.00;46.00
331;2019;1;1;8.00;6.50;18.00;126.00;12.00;31.00;101.00;5.00;17.00;67.00;7.00;7.50;67.00;12.00;14.00;31.00
332;2019;0;2;5.50;5.50;18.00;126.00;7.00;14.00;46.00;5.50;11.00;36.00;10.00;9.50;61.00;26.00;26.00;51.00
333;2019;1;3;6.00;5.50;19.00;126.00;7.00;14.00;41.00;5.50;11.00;36.00;10.00;10.00;56.00;26.00;26.00;46.00
334;2019;1;0;7.50;6.00;15.00;91.00;8.50;17.00;46.00;6.00;11.00;34.00;9.50;8.00;46.00;21.00;19.00;34.00
335;2019;2;0;12.00;12.00;36.00;201.00;26.00;101.00;201.00;5.00;51.00;201.00;4.50;8.50;201.00;6.00;12.00;46.00
336;2019;0;0;7.50;6.50;19.00;151.00;11.00;26.00;101.00;5.00;17.00;67.00;7.00;8.00;71.00;13.00;15.00;34.00
337;2019;2;1;8.50;5.50;13.00;71.00;7.00;12.00;26.00;8.00;9.00;21.00;13.00;10.00;26.00;34.00;23.00;34.00
338;2019;4;0;8.00;6.50;18.00;101.00;12.00;31.00;101.00;5.00;18.00;71.00;6.50;7.50;71.00;12.00;14.00;31.00
339;2019;4;1;6.50;5.50;15.00;101.00;7.00;14.00;36.00;6.50;10.00;26.00;11.00;9.50;46.00;26.00;23.00;41.00
340;2019;1;0;8.00;6.00;17.00;101.00;10.00;23.00;81.00;5.50;14.00;51.00;7.50;7.50;61.00;15.00;15.00;31.00
341;2019;0;0;7.50;6.50;19.00;126.00;11.00;26.00;101.00;5.00;17.00;71.00;7.00;8.00;91.00;13.00;15.00;34.00
342;2019;0;1;7.00;5.50;15.00;91.00;6.50;11.00;26.00;7.00;9.50;23.00;13.00;10.00;41.00;34.00;26.00;41.00
343;2019;0;2;7.00;5.50;15.00;91.00;6.50;11.00;26.00;7.50;9.00;23.00;14.00;10.00;36.00;36.00;26.00;41.00
344;2019;3;1;6.50;6.00;18.00;101.00;9.00;19.00;67.00;5.00;13.00;41.00;8.00;8.50;61.00;18.00;19.00;36.00
345;2019;3;0;14.00;8.50;15.00;76.00;19.00;41.00;126.00;6.50;21.00;67.00;6.50;7.00;61.00;9.50;10.00;20.00
346;2019;2;1;10.00;8.00;21.00;126.00;17.00;46.00;201.00;5.00;23.00;91.00;5.50;7.50;91.00;9.00;12.00;26.00
347;2019;2;1;6.50;5.50;17.00;101.00;8.00;17.00;51.00;5.50;12.00;36.00;9.00;9.00;51.00;21.00;21.00;36.00
348;2019;0;0;6.00;5.50;18.00;151.00;6.00;11.00;31.00;6.00;10.00;31.00;12.00;11.00;51.00;36.00;31.00;51.00
349;2019;0;1;8.00;6.00;15.00;101.00;10.00;20.00;61.00;5.50;13.00;36.00;8.00;8.00;46.00;17.00;15.00;26.00
350;2019;1;0;8.00;7.00;19.00;101.00;12.00;31.00;101.00;5.00;18.00;71.00;6.50;7.50;81.00;11.00;14.00;31.00
351;2019;4;5;8.00;7.00;21.00;126.00;13.00;36.00;176.00;4.50;21.00;91.00;6.00;8.00;101.00;10.00;14.00;36.00
352;2019;1;0;9.50;6.50;15.00;81.00;12.00;26.00;91.00;5.50;15.00;51.00;7.50;7.00;56.00;13.00;13.00;26.00
353;2019;2;1;9.00;8.50;23.00;201.00;17.00;51.00;201.00;4.50;26.00;126.00;5.50;8.00;126.00;8.50;13.00;36.00
354;2019;0;0;8.50;6.00;17.00;101.00;5.50;7.50;15.00;11.00;7.50;15.00;23.00;14.00;26.00;76.00;46.00;61.00
355;2019;1;1;8.00;6.00;15.00;91.00;9.50;19.00;61.00;6.00;12.00;36.00;8.50;8.00;46.00;17.00;15.00;26.00
356;2019;1;1;6.50;5.50;15.00;101.00;7.00;13.00;36.00;6.00;10.00;31.00;11.00;10.00;46.00;26.00;26.00;41.00
357;2019;1;2;7.50;5.50;14.00;81.00;8.00;14.00;36.00;6.50;10.00;26.00;10.00;9.00;36.00;26.00;21.00;31.00
358;2019;1;0;8.00;7.00;21.00;126.00;13.00;31.00;126.00;5.00;19.00;71.00;6.50;7.50;91.00;11.00;14.00;34.00
359;2019;1;1;6.50;5.50;15.00;91.00;6.50;11.00;26.00;7.50;9.50;23.00;14.00;10.00;36.00;36.00;26.00;46.00
360;2019;3;2;6.00;5.50;18.00;126.00;7.50;15.00;56.00;5.50;12.00;41.00;9.50;9.00;56.00;23.00;21.00;46.00
361;2019;2;1;9.00;7.00;18.00;101.00;13.00;31.00;101.00;5.50;18.00;71.00;6.50;7.00;67.00;11.00;13.00;26.00
362;2019;2;1;8.00;6.00;15.00;76.00;6.00;9.50;21.00;8.50;8.50;19.00;15.00;11.00;31.00;46.00;31.00;41.00
363;2019;1;2;6.00;5.50;15.00;126.00;6.00;10.00;26.00;7.00;10.00;23.00;13.00;11.00;41.00;41.00;34.00;51.00
364;2019;1;2;9.00;6.00;13.00;56.00;7.50;10.00;23.00;9.00;8.00;18.00;14.00;10.00;26.00;36.00;23.00;31.00
365;2019;1;1;7.00;6.00;17.00;101.00;5.50;8.50;19.00;8.50;8.00;18.00;18.00;13.00;36.00;56.00;41.00;56.00
366;2019;1;0;10.00;8.00;21.00;126.00;15.00;46.00;176.00;5.00;23.00;91.00;5.50;7.50;91.00;9.00;12.00;26.00
367;2019;1;0;6.50;7.00;23.00;201.00;11.00;34.00;176.00;4.33;21.00;91.00;6.00;8.50;101.00;12.00;18.00;51.00
368;2019;1;1;8.00;7.50;23.00;176.00;4.50;5.50;10.00;13.00;7.50;14.00;36.00;23.00;36.00;151.00;91.00;91.00
369;2019;2;1;7.50;6.00;14.00;81.00;8.00;15.00;41.00;6.50;11.00;26.00;10.00;8.50;36.00;23.00;20.00;31.00
370;2019;0;1;8.50;6.50;17.00;101.00;12.00;26.00;91.00;5.50;15.00;46.00;7.00;7.50;61.00;13.00;14.00;26.00
371;2019;4;0;11.00;9.00;21.00;126.00;19.00;51.00;201.00;5.00;23.00;101.00;5.50;7.00;101.00;8.50;11.00;26.00
372;2019;4;1;9.50;8.00;21.00;126.00;15.00;41.00;151.00;5.00;21.00;91.00;5.50;7.50;91.00;9.50;12.00;26.00
373;2019;3;2;6.00;5.50;17.00;126.00;8.00;18.00;56.00;5.50;13.00;36.00;9.00;9.00;67.00;21.00;21.00;41.00
374;2019;4;0;7.50;6.00;17.00;101.00;10.00;23.00;81.00;5.50;14.00;46.00;7.50;8.00;61.00;15.00;15.00;31.00
375;2019;1;2;7.00;6.50;21.00;151.00;10.00;26.00;101.00;4.50;18.00;67.00;6.50;8.50;91.00;13.00;15.00;36.00
